st_tefferr2,st_raderr2,st_teff,pl_trandep,pl_orbpererr1,st_raderr1,pl_radeerr2,pl_insol,pl_trandeperr2,pl_insolerr1,st_tefferr1,pl_insolerr2,pl_trandeperr1,pl_orbper,pl_eqt,pl_orbpererr2,dec,ra,st_rad,pl_rade,pl_radeerr1,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-117.0,-0.103,5854.0,55.8,4.635e-05,0.154,-0.08,256.35,-4.3,109.03,105.0,-65.57,4.3,6.164876,1021.0,-4.635e-05,44.337551,300.86398,1.012,0.79,0.13,CONFIRMED,Kepler,0.7806324110671937,12.976744186046512
-120.0,-0.037,5485.0,20280.0,3.207e-05,0.079,-0.52,6.77,-64.0,1.89,98.0,-1.09,64.0,60.32494216,411.0,-3.207e-05,38.947281,285.28363,0.867,12.19,1.11,CONFIRMED,Kepler,14.05997693194925,316.875
-112.0,-0.034,5485.0,488.0,0.0002534,0.092,-0.07,17.85,-43.5,5.61,99.0,-2.68,43.5,29.1598615,524.0,-0.0002534,38.947281,285.28363,0.867,1.91,0.2,CONFIRMED,Kepler,2.2029988465974624,11.218390804597702
-188.0,-0.083,5663.0,816.1,2.702e-06,0.265,-2.33,1105.68,-25.7,965.56,171.0,-306.98,25.7,1.540397253,1470.0,-2.702e-06,38.921631,286.92639,0.915,25.69,7.44,FALSE POSITIVE,Kepler,28.07650273224044,31.754863813229573
-154.0,-0.063,4667.0,589.2,1.168e-05,0.042,-0.15,168.45,-14.1,43.55,140.0,-45.45,14.1,2.99025443,918.0,-1.168e-05,38.92955,287.74881,0.731,1.7,0.1,FALSE POSITIVE,Kepler,2.3255813953488373,41.787234042553195
-178.0,-0.105,5934.0,15044.0,1.13e-07,0.244,-1.33,1329.42,-20.3,1067.75,160.0,-412.98,20.3,1.594745374,1539.0,-1.13e-07,39.027481,285.21381,0.893,11.3,3.09,CONFIRMED,Kepler,12.65397536394177,741.0837438423645
-155.0,-0.06,5170.0,1008.7,5.432e-06,0.111,-0.19,145.48,-16.6,66.39,155.0,-35.12,16.6,4.783002698,886.0,-5.432e-06,39.060719,287.09399,0.807,2.5,0.34,CONFIRMED,Kepler,3.097893432465923,60.765060240963855
-148.0,-0.07,4905.0,2105.5,3.206e-05,0.063,-0.31,17.06,-31.0,5.47,148.0,-4.61,31.0,20.50588921,518.0,-3.206e-05,39.153278,289.31543,0.761,3.41,0.28,CONFIRMED,Kepler,4.480946123521682,67.91935483870968
-86.0,-0.04,3950.0,1632.6,3.177e-06,0.033,-0.17,43.73,-26.6,9.67,70.0,-9.92,26.6,3.340218842,656.0,-3.177e-06,39.27832,286.07913,0.493,2.03,0.13,CONFIRMED,Kepler,4.117647058823529,61.375939849624054
-226.0,-0.099,5926.0,1339.2,2.401e-06,0.297,-3.19,730.47,-24.7,699.82,184.0,-230.11,24.7,2.507089906,1326.0,-2.401e-06,40.493401,295.37805,0.939,30.26,9.57,FALSE POSITIVE,Kepler,32.225772097976574,54.21862348178138
-78.0,-0.094,5775.0,893.6,5.202e-05,0.161,-0.28,57.13,-20.9,22.99,78.0,-12.26,20.9,18.64932728,701.0,-5.202e-05,40.562462,290.46176,1.053,3.12,0.47,CONFIRMED,Kepler,2.9629629629629632,42.755980861244026
-75.0,-0.046,5847.0,140.7,1.07e-05,0.063,-0.05,598.74,-2.9,84.12,64.0,-66.83,2.9,4.90144976,1262.0,-1.07e-05,48.208611,297.02826,1.402,1.7,0.08,CONFIRMED,Kepler,1.2125534950071326,48.51724137931034
-78.0,-0.094,5775.0,418.0,4.829e-05,0.161,-0.24,135.66,-16.2,54.6,78.0,-29.09,16.2,9.75192101,870.0,-4.829e-05,40.562462,290.46176,1.053,2.76,0.43,CONFIRMED,Kepler,2.6210826210826212,25.802469135802472
-78.0,-0.094,5775.0,993.0,0.0001765,0.161,-0.36,21.71,-26.8,8.73,78.0,-4.66,26.8,38.5576546,550.0,-0.0001765,40.562462,290.46176,1.053,4.02,0.62,CONFIRMED,Kepler,3.8176638176638176,37.05223880597015
-82.0,-0.033,5150.0,22335.0,1.5e-07,0.062,-0.48,213.12,-13.1,50.79,82.0,-29.54,13.1,3.525632539,975.0,-1.5e-07,40.5774,290.58173,0.793,11.58,0.9,CONFIRMED,Kepler,14.602774274905421,1704.9618320610687
-166.0,-0.105,5509.0,4523.6,4.036e-05,0.196,-0.91,16.1,-82.5,11.1,166.0,-5.08,82.5,34.84398644,511.0,-4.036e-05,39.624828,285.92001,0.871,7.61,1.72,CANDIDATE,Kepler,8.737083811710677,54.831515151515156
-232.0,-0.111,5973.0,2472.1,7.553e-06,0.334,-0.56,204.39,-25.7,186.49,169.0,-63.82,25.7,7.748094239,964.0,-7.553e-06,39.771439,294.4899,1.085,5.52,1.7,CONFIRMED,Kepler,5.087557603686636,96.19066147859922
-83.0,-0.044,3747.0,1182.3,9.249e-05,0.03,-0.15,2.77,-46.1,0.58,75.0,-0.64,46.1,23.96793669,329.0,-9.249e-05,39.898079,283.86639,0.524,1.8,0.1,CONFIRMED,Kepler,3.4351145038167936,25.64642082429501
-83.0,-0.044,3747.0,824.3,2.368e-05,0.03,-0.15,11.39,-57.5,2.4,75.0,-2.65,57.5,8.29561738,469.0,-2.368e-05,39.898079,283.86639,0.524,1.82,0.1,CONFIRMED,Kepler,3.4732824427480917,14.335652173913042
-83.0,-0.039,3692.0,1558.0,1.092e-05,0.035,-0.16,10.55,-32.0,2.46,73.0,-2.31,32.0,8.11437482,460.0,-1.092e-05,40.033401,288.81201,0.517,2.1,0.14,CONFIRMED,Kepler,4.061895551257254,48.6875
-183.0,-0.077,5575.0,82872.0,3.484e-06,0.179,-2.27,14.81,-83.3,8.85,166.0,-3.91,83.3,38.036729482,500.0,-3.484e-06,40.055538,294.14789,0.932,27.5,5.28,FALSE POSITIVE,Kepler,29.506437768240342,994.8619447779112
-205.0,-0.086,6463.0,2450.6,1.485e-05,0.159,-3.14,421.08,-11.7,257.38,205.0,-124.0,11.7,4.64090031,1155.0,-1.485e-05,40.071171,295.11371,0.826,30.09,5.79,CANDIDATE,Kepler,36.42857142857143,209.45299145299145
-149.0,-0.063,5514.0,616.0,3.896e-06,0.188,-1.04,266.76,-5.3,180.49,149.0,-62.76,5.3,3.747838198,1031.0,-3.896e-06,50.265129,291.06152,0.826,13.65,3.11,FALSE POSITIVE,Kepler,16.52542372881356,116.22641509433963
-75.0,-0.046,5847.0,430.2,2.174e-05,0.063,-0.1,137.91,-4.2,19.38,64.0,-15.39,4.2,14.74914825,874.0,-2.174e-05,48.208611,297.02826,1.402,2.89,0.13,CONFIRMED,Kepler,2.0613409415121255,102.42857142857142
-166.0,-0.145,5601.0,1175.4,7.229e-05,0.269,-0.49,39.33,-35.8,31.88,166.0,-13.85,35.8,21.81295996,639.0,-7.229e-05,40.15374,294.77686,0.999,3.38,0.91,CONFIRMED,Kepler,3.383383383383383,32.832402234636874
-172.0,-0.065,5690.0,15148.0,2.04e-06,0.195,-0.87,104.0,-49.8,77.2,154.0,-26.78,49.8,7.91936937,814.0,-2.04e-06,40.217999,283.53845,0.776,10.34,2.59,FALSE POSITIVE,Kepler,13.324742268041236,304.17670682730926
-219.0,-0.117,6228.0,8098.0,7.05e-07,0.377,-8.6,3400.48,-127.0,3879.25,183.0,-1109.02,127.0,1.028436523,1947.0,-7.05e-07,40.295429,296.00699,0.99,72.77,27.71,CANDIDATE,Kepler,73.5050505050505,63.76377952755905
-79.0,-0.062,4986.0,15337.0,1.017e-05,0.033,-0.82,30.54,-114.0,4.61,79.0,-5.99,114.0,15.37562369,600.0,-1.017e-05,40.358189,283.25354,0.833,11.01,0.44,CONFIRMED,Kepler,13.217286914765907,134.53508771929825
-146.0,-0.068,4861.0,887.9,2.032e-05,0.062,-0.2,52.82,-24.5,16.3,131.0,-14.35,24.5,8.10363271,687.0,-2.032e-05,40.421829,283.22141,0.732,2.11,0.18,CONFIRMED,Kepler,2.8825136612021858,36.24081632653061
-146.0,-0.068,4861.0,417.5,1.941e-05,0.062,-0.14,108.84,-22.0,33.58,131.0,-29.57,22.0,4.71510843,823.0,-1.941e-05,40.421829,283.22141,0.732,1.46,0.12,CONFIRMED,Kepler,1.994535519125683,18.977272727272727
-155.0,-0.071,5776.0,780.7,8.06e-06,0.212,-0.21,165.33,-13.1,121.73,155.0,-40.81,13.1,6.365839713,914.0,-8.06e-06,40.420521,291.14951,0.849,2.44,0.6,CONFIRMED,Kepler,2.87396937573616,59.59541984732825
-214.0,-0.114,6108.0,962.4,1.118e-05,0.341,-0.44,284.25,-23.5,295.54,193.0,-90.93,23.5,5.97581754,1047.0,-1.118e-05,40.417858,294.22397,0.997,3.86,1.32,FALSE POSITIVE,Kepler,3.8716148445336005,40.9531914893617
-171.0,-0.081,5764.0,1177.9,3.089e-06,0.227,-2.47,597.19,-12.7,461.45,154.0,-162.49,12.7,2.446737317,1261.0,-3.089e-06,40.862808,298.96112,0.863,26.25,6.9,FALSE POSITIVE,Kepler,30.417149478563154,92.748031496063
-151.0,-0.087,5035.0,10859.0,3.37e-07,0.071,-0.99,257.29,-25.8,86.59,151.0,-76.86,25.8,3.04033046,1021.0,-3.37e-07,40.82238,299.3161,0.791,8.99,0.8,CONFIRMED,Kepler,11.3653603034134,420.891472868217
-105.0,-0.029,5251.0,3081.4,1.989e-05,0.08,-0.18,32.67,-39.0,9.96,105.0,-4.63,39.0,15.33528675,610.0,-1.989e-05,41.08588,292.23676,0.817,5.0,0.49,CONFIRMED,Kepler,6.119951040391677,79.01025641025642
-75.0,-0.046,5847.0,50.0,7.673e-05,0.063,-0.04,314.15,-3.7,44.14,64.0,-35.07,3.7,7.95825328,1074.0,-7.673e-05,48.208611,297.02826,1.402,1.06,0.05,CONFIRMED,Kepler,0.7560627674750358,13.513513513513512
-105.0,-0.029,5251.0,5073.8,3.977e-05,0.08,-0.23,12.61,-48.4,3.84,105.0,-1.79,48.4,31.33046135,481.0,-3.977e-05,41.08588,292.23676,0.817,6.5,0.64,CONFIRMED,Kepler,7.95593635250918,104.8305785123967
-175.0,-0.087,5810.0,16228.0,1.339e-06,0.26,-1.19,351.05,-62.1,298.42,157.0,-97.69,62.1,3.9043425,1104.0,-1.339e-06,40.549679,294.05676,0.898,12.28,3.56,FALSE POSITIVE,Kepler,13.674832962138083,261.32045088566827
-169.0,-0.087,5670.0,44791.0,5.46e-07,0.189,-1.87,95.03,-32.8,66.72,169.0,-27.73,32.8,9.286358079,796.0,-5.46e-07,40.53392,294.74396,0.821,17.61,4.05,FALSE POSITIVE,Kepler,21.449451887941535,1365.579268292683
-182.0,-0.082,6046.0,2453.9,2.258e-06,0.247,-2.96,388.71,-25.2,333.12,182.0,-106.59,25.2,3.951405455,1133.0,-2.258e-06,40.505489,295.50439,0.869,31.44,8.94,FALSE POSITIVE,Kepler,36.179516685845805,97.37698412698413
-103.0,-0.266,5739.0,3341.8,1.748e-05,0.242,-1.52,67.65,-13.2,33.37,114.0,-26.59,13.2,23.65369415,731.0,-1.748e-05,40.637821,287.89713,1.384,7.89,1.38,CONFIRMED,Kepler,5.7008670520231215,253.16666666666669
-103.0,-0.266,5739.0,504.6,4.503e-05,0.242,-0.58,146.67,-10.8,72.35,114.0,-57.65,10.8,13.23352214,888.0,-4.503e-05,40.637821,287.89713,1.384,3.06,0.54,CONFIRMED,Kepler,2.2109826589595376,46.72222222222222
-103.0,-0.266,5739.0,285.0,2.704e-05,0.242,-0.45,406.94,-8.6,200.73,114.0,-159.95,8.6,6.15560285,1146.0,-2.704e-05,40.637821,287.89713,1.384,2.32,0.4,CONFIRMED,Kepler,1.676300578034682,33.139534883720934
-103.0,-0.266,5739.0,115.9,9.571e-06,0.242,-0.32,1718.04,-6.4,847.46,114.0,-675.28,6.4,2.090811305,1642.0,-9.571e-06,40.637821,287.89713,1.384,1.62,0.28,CONFIRMED,Kepler,1.170520231213873,18.109375
-75.0,-0.046,5847.0,120.3,7.278e-06,0.063,-0.05,1066.86,-2.7,149.88,64.0,-119.09,2.7,3.180027898,1458.0,-7.278e-06,48.208611,297.02826,1.402,1.53,0.07,CONFIRMED,Kepler,1.0912981455064195,44.55555555555555
-103.0,-0.266,5739.0,370.3,0.0006505,0.242,-0.51,24.64,-20.1,12.16,114.0,-9.68,20.1,50.4467417,568.0,-0.0006505,40.637821,287.89713,1.384,2.67,0.47,CONFIRMED,Kepler,1.9291907514450868,18.422885572139304
0.0,-0.027,4959.0,1037.3,2.035e-05,0.054,-0.08,33.99,-23.9,8.24,99.0,-4.84,23.9,11.76307164,616.0,-2.035e-05,40.66341,294.20215,0.756,2.35,0.17,CONFIRMED,Kepler,3.1084656084656084,43.40167364016737
0.0,-0.027,4959.0,862.7,0.0003134,0.054,-0.09,4.22,-44.9,1.02,99.0,-0.6,44.9,56.2279271,366.0,-0.0003134,40.66341,294.20215,0.756,2.37,0.17,CONFIRMED,Kepler,3.134920634920635,19.213808463251674
-144.0,-0.066,4794.0,1268.1,4.74e-06,0.054,-1.6,244.87,-29.9,71.26,130.0,-67.02,29.9,2.384052875,1010.0,-4.74e-06,40.691238,299.64285,0.701,17.06,1.32,FALSE POSITIVE,Kepler,24.33666191155492,42.41137123745819
-85.0,-0.049,4768.0,875.4,1.91e-05,0.023,-0.14,55.37,-25.3,7.15,76.0,-10.12,25.3,7.953547,696.0,-1.91e-05,40.750271,291.15878,0.779,2.25,0.07,CONFIRMED,Kepler,2.8883183568677793,34.60079051383399
-85.0,-0.049,4768.0,391.8,1.44e-05,0.023,-0.09,132.08,-19.8,17.05,76.0,-24.15,19.8,4.14451656,864.0,-1.44e-05,40.750271,291.15878,0.779,1.48,0.05,CONFIRMED,Kepler,1.8998716302952503,19.78787878787879
-232.0,-0.11,6072.0,6044.3,1.272e-06,0.33,-4.27,364.23,-27.2,358.71,168.0,-118.09,27.2,4.859386384,1114.0,-1.272e-06,40.759762,292.21436,0.988,38.33,12.8,FALSE POSITIVE,Kepler,38.79554655870445,222.21691176470588
-159.0,-0.077,5386.0,9768.0,1.783e-06,0.143,-0.8,61.16,-26.4,34.56,159.0,-16.93,26.4,10.526294577,713.0,-1.783e-06,41.66177,293.87811,0.793,8.24,1.48,CONFIRMED,Kepler,10.390920554854981,370.0
-175.0,-0.087,5815.0,3812.1,4.18e-06,0.26,-0.53,274.98,-44.5,239.18,157.0,-77.52,44.5,4.583520948,1038.0,-4.18e-06,41.74268,299.18686,0.877,5.39,1.6,CONFIRMED,Kepler,6.145952109464082,85.66516853932585
-171.0,-0.093,5653.0,510.6,1.14e-05,0.26,-0.26,372.62,-16.4,300.78,154.0,-104.51,16.4,3.76181843,1121.0,-1.14e-05,41.83712,283.31638,0.949,2.66,0.73,CONFIRMED,Kepler,2.8029504741833513,31.134146341463417
-149.0,-0.083,5015.0,1024.4,1.488e-05,0.066,-0.3,71.5,-21.2,22.24,149.0,-20.23,21.2,8.20396958,742.0,-1.488e-05,41.808399,286.5657,0.826,3.01,0.24,CONFIRMED,Kepler,3.6440677966101696,48.320754716981135
-149.0,-0.083,5015.0,647.5,6.36e-05,0.066,-0.3,33.48,-26.7,10.42,149.0,-9.47,26.7,14.49645186,613.0,-6.36e-05,41.808399,286.5657,0.826,3.01,0.24,CONFIRMED,Kepler,3.6440677966101696,24.250936329588015
-105.0,-0.029,5251.0,655.9,2.668e-05,0.08,-0.08,101.78,-30.0,31.02,105.0,-14.45,30.0,6.54626149,810.0,-2.668e-05,41.08588,292.23676,0.817,2.19,0.22,CONFIRMED,Kepler,2.6805385556915544,21.863333333333333
-142.0,-0.067,4702.0,1149.4,2.324e-05,0.049,-0.22,23.6,-24.5,6.56,128.0,-6.6,24.5,12.71809866,562.0,-2.324e-05,41.060921,292.91312,0.686,2.31,0.17,CONFIRMED,Kepler,3.36734693877551,46.91428571428572
-142.0,-0.067,4702.0,1563.8,8.305e-05,0.049,-0.26,5.88,-32.1,1.64,128.0,-1.64,32.1,36.06588163,397.0,-8.305e-05,41.060921,292.91312,0.686,2.64,0.19,CONFIRMED,Kepler,3.8483965014577257,48.71651090342679
-232.0,-0.15,6073.0,2877.4,1.611e-06,0.375,-0.82,547.9,-14.1,549.04,190.0,-194.78,14.1,4.190425659,1234.0,-1.611e-06,41.137589,293.49661,1.135,6.21,2.05,CONFIRMED,Kepler,5.47136563876652,204.0709219858156
-85.0,-0.062,5727.0,2020.3,3.043e-06,0.146,-0.28,415.1,-20.1,163.27,77.0,-72.1,20.1,3.709870784,1151.0,-3.043e-06,41.346458,283.86441,0.978,4.35,0.64,CONFIRMED,Kepler,4.447852760736196,100.51243781094526
-193.0,-0.125,5878.0,1187.5,3.611e-05,0.291,-0.47,66.08,-18.1,57.11,158.0,-21.98,18.1,16.3297527,727.0,-3.611e-05,41.301769,288.51001,0.987,3.75,1.11,CONFIRMED,Kepler,3.799392097264438,65.60773480662984
-177.0,-0.069,5862.0,25391.0,4.747e-06,0.206,-1.21,22.24,-47.3,17.69,177.0,-5.87,47.3,27.807566216,554.0,-4.747e-06,41.396091,296.88821,0.785,13.84,3.63,CONFIRMED,Kepler,17.630573248407643,536.8076109936576
-71.0,-0.247,5510.0,3604.6,0.0001468,0.202,-1.52,9.88,-25.9,4.3,82.0,-3.87,25.9,80.8723469,452.0,-0.0001468,41.565788,287.1543,1.238,7.59,1.24,CONFIRMED,Kepler,6.130856219709209,139.17374517374517
-136.0,-0.072,4968.0,4357.2,2.222e-06,0.065,-2.74,196.31,-44.4,67.72,151.0,-54.73,44.4,3.166465862,954.0,-2.222e-06,41.679192,284.86929,0.704,26.82,2.48,FALSE POSITIVE,Kepler,38.096590909090914,98.13513513513513
-77.0,-0.048,5718.0,269.6,6.127e-05,0.064,-0.08,60.88,-4.9,10.13,85.0,-7.34,4.9,24.99324319,712.0,-6.127e-05,38.649601,287.36279,1.317,2.29,0.12,CONFIRMED,Kepler,1.7388003037205773,55.02040816326531
-147.0,-0.117,5501.0,750.6,2.087e-05,0.217,-0.31,86.22,-17.4,62.02,164.0,-27.32,17.4,10.35533116,777.0,-2.087e-05,41.633282,288.9942,0.918,2.47,0.59,CONFIRMED,Kepler,2.690631808278867,43.13793103448276
-158.0,-0.081,5239.0,1442.4,3.022e-05,0.122,-0.36,33.43,-26.7,16.76,174.0,-9.37,26.7,16.08518937,613.0,-3.022e-05,42.380322,292.10519,0.826,3.68,0.54,CONFIRMED,Kepler,4.455205811138015,54.022471910112365
-85.0,-0.032,4245.0,20715.0,0.0002773,0.022,-0.52,0.29,-91.7,0.05,85.0,-0.04,91.7,235.9986399,188.0,-0.0002773,42.307201,293.00797,0.657,10.59,0.35,CANDIDATE,Kepler,16.118721461187214,225.89967284623773
-101.0,-0.039,5103.0,1123.6,1.181e-05,0.051,-0.12,76.06,-22.7,17.21,101.0,-12.63,22.7,7.49018305,753.0,-1.181e-05,42.436321,291.63898,0.787,2.56,0.17,CONFIRMED,Kepler,3.252858958068615,49.497797356828194
-101.0,-0.039,5103.0,1572.6,0.0001055,0.051,-0.15,9.29,-35.5,2.1,101.0,-1.55,35.5,36.2761238,445.0,-0.0001055,42.436321,291.63898,0.787,3.03,0.2,CONFIRMED,Kepler,3.850063532401524,44.29859154929577
-101.0,-0.039,5103.0,812.4,5.278e-05,0.051,-0.12,24.6,-38.3,5.57,101.0,-4.08,38.3,17.46087931,568.0,-5.278e-05,42.436321,291.63898,0.787,2.32,0.15,CONFIRMED,Kepler,2.947903430749682,21.211488250652742
-86.0,-0.055,3593.0,1626.0,0.0002753,0.03,-0.22,0.69,-66.7,0.15,71.0,-0.19,66.7,56.0560754,233.0,-0.0002753,41.812119,289.50848,0.491,1.94,0.12,CONFIRMED,Kepler,3.9511201629327903,24.377811094452774
-148.0,-0.068,5522.0,22839.0,6.58e-06,0.136,-1.04,9.93,-31.4,5.69,165.0,-2.57,31.4,41.408316686,453.0,-6.58e-06,41.944069,291.76041,0.747,11.38,2.07,CONFIRMED,Kepler,15.234270414993308,727.3566878980891
-218.0,-0.101,6122.0,15179.0,1.554e-05,0.303,-1.49,21.87,-44.1,20.59,181.0,-6.71,44.1,39.74893077,552.0,-1.554e-05,41.969238,293.17929,0.964,14.21,4.46,CANDIDATE,Kepler,14.740663900414939,344.1950113378685
-157.0,-0.057,5237.0,908.1,7.779e-06,0.124,-0.17,123.03,-17.4,60.12,157.0,-28.62,17.4,5.715425977,850.0,-7.779e-06,42.033958,285.11047,0.826,2.47,0.37,CONFIRMED,Kepler,2.9903147699757873,52.1896551724138
-78.0,-0.138,5626.0,1646.2,2.475e-05,0.125,-0.55,47.4,-5.4,9.4,89.0,-8.38,5.4,49.18394185,669.0,-2.475e-05,46.062328,294.55917,2.057,8.2,0.5,CONFIRMED,Kepler,3.9863879436071947,304.85185185185185
-157.0,-0.057,5237.0,421.2,0.0001272,0.124,-0.16,23.14,-60.7,11.3,157.0,-5.39,60.7,20.0261412,559.0,-0.0001272,42.033958,285.11047,0.826,2.28,0.35,CONFIRMED,Kepler,2.7602905569007263,6.939044481054365
-154.0,-0.108,5697.0,5732.9,5.969e-06,0.234,-2.28,68.29,-38.1,52.16,154.0,-20.86,38.1,13.61014819,733.0,-5.969e-06,42.009151,289.89777,0.903,19.02,4.92,CANDIDATE,Kepler,21.06312292358804,150.46981627296586
-133.0,-0.081,4947.0,1159.8,2.287e-05,0.059,-0.27,46.94,-64.2,13.93,148.0,-12.92,64.2,10.44331991,667.0,-2.287e-05,42.148811,286.24356,0.802,2.66,0.2,FALSE POSITIVE,Kepler,3.316708229426434,18.06542056074766
-84.0,-0.029,5265.0,315.8,5.022e-06,0.073,-0.05,427.17,-11.8,109.22,73.0,-54.78,11.8,2.237489571,1160.0,-5.022e-06,42.116459,290.00757,0.81,1.41,0.13,CONFIRMED,Kepler,1.7407407407407405,26.76271186440678
-167.0,-0.087,5532.0,33004.0,3.31e-07,0.161,-1.58,155.89,-26.1,96.85,167.0,-46.15,26.1,5.851520671,901.0,-3.31e-07,42.233231,284.08731,0.806,14.62,2.92,FALSE POSITIVE,Kepler,18.138957816377168,1264.5210727969347
-184.0,-0.094,5895.0,781.2,3.869e-06,0.282,-0.26,526.23,-14.3,466.28,164.0,-150.76,14.3,3.167893418,1221.0,-3.869e-06,42.212502,293.81647,0.94,2.62,0.78,CONFIRMED,Kepler,2.787234042553192,54.62937062937063
-83.0,-0.062,5527.0,1154.0,4.342e-06,0.115,-0.21,274.84,-15.0,91.4,74.0,-49.59,15.0,4.311780262,1038.0,-4.342e-06,42.301369,287.24268,0.927,3.11,0.39,CONFIRMED,Kepler,3.354908306364617,76.93333333333334
-83.0,-0.062,5527.0,840.9,8.826e-05,0.115,-0.18,35.44,-23.5,11.79,74.0,-6.39,23.5,20.0504494,622.0,-8.826e-05,42.301369,287.24268,0.927,2.69,0.33,CONFIRMED,Kepler,2.901833872707659,35.782978723404256
-83.0,-0.062,5527.0,569.1,3.052e-05,0.115,-0.18,92.46,-31.7,30.75,74.0,-16.68,31.7,9.76734503,791.0,-3.052e-05,42.301369,287.24268,0.927,2.67,0.33,CONFIRMED,Kepler,2.880258899676375,17.952681388012618
-73.0,-0.16,5453.0,7430.5,0.0001179,0.146,-1.35,4.25,-38.4,1.58,81.0,-1.34,38.4,119.0207044,366.0,-0.0001179,42.36816,291.58377,1.062,8.98,1.23,CANDIDATE,Kepler,8.455743879472694,193.50260416666669
-78.0,-0.138,5626.0,1141.7,0.0005327,0.125,-0.52,7.8,-8.5,1.55,89.0,-1.38,8.5,190.3200468,426.0,-0.0005327,46.062328,294.55917,2.057,7.78,0.48,CONFIRMED,Kepler,3.782207097715119,134.31764705882352
-214.0,-0.108,6126.0,1014.3,3.059e-06,0.324,-0.46,797.1,-28.6,768.91,193.0,-244.21,28.6,2.861159894,1355.0,-3.059e-06,42.343109,291.67172,1.021,4.37,1.38,FALSE POSITIVE,Kepler,4.2801175318315385,35.46503496503496
-108.0,-0.069,5427.0,1843.5,3.65e-05,0.104,-0.29,23.54,-22.2,7.96,108.0,-4.92,22.2,26.44439337,562.0,-3.65e-05,42.966141,292.87338,0.929,3.91,0.43,CONFIRMED,Kepler,4.208826695371367,83.04054054054055
-108.0,-0.069,5427.0,3644.3,5.613e-05,0.104,-0.41,9.67,-23.9,3.27,108.0,-2.02,23.9,51.53997972,450.0,-5.613e-05,42.966141,292.87338,0.929,5.51,0.62,CONFIRMED,Kepler,5.9311087190527445,152.48117154811717
-108.0,-0.069,5427.0,702.3,7.373e-06,0.104,-0.18,173.74,-12.8,58.69,108.0,-36.35,12.8,5.902245782,926.0,-7.373e-06,42.966141,292.87338,0.929,2.43,0.27,CONFIRMED,Kepler,2.6157158234660924,54.86718749999999
-108.0,-0.069,5427.0,391.6,2.808e-06,0.104,-0.13,583.01,-10.4,196.96,108.0,-121.98,10.4,2.382951591,1253.0,-2.808e-06,42.966141,292.87338,0.929,1.86,0.21,CONFIRMED,Kepler,2.0021528525296017,37.65384615384615
-102.0,-0.033,5067.0,1772.5,4.091e-05,0.052,-0.14,17.48,-32.1,4.16,102.0,-2.76,32.1,21.02250608,521.0,-4.091e-05,42.935261,294.90973,0.75,3.07,0.21,CONFIRMED,Kepler,4.093333333333333,55.218068535825545
-101.0,-0.039,5103.0,488.2,5.531e-06,0.051,-0.08,234.93,-17.6,53.16,101.0,-39.02,17.6,3.219814777,998.0,-5.531e-06,42.436321,291.63898,0.787,1.69,0.11,CONFIRMED,Kepler,2.147395171537484,27.73863636363636
-81.0,-0.032,4072.0,961.4,7.039e-06,0.029,-0.1,27.72,-17.2,5.15,73.0,-4.93,17.2,5.912273234,585.0,-7.039e-06,42.42942,292.13702,0.57,1.73,0.09,CONFIRMED,Kepler,3.0350877192982457,55.895348837209305
-81.0,-0.032,4072.0,881.3,1.437e-05,0.029,-0.09,15.9,-18.5,2.96,73.0,-2.83,18.5,8.98581901,509.0,-1.437e-05,42.42942,292.13702,0.57,1.65,0.09,CONFIRMED,Kepler,2.8947368421052633,47.637837837837836
-175.0,-0.069,5875.0,42450.0,3.352e-06,0.174,-1.96,64.64,-198.0,40.22,140.0,-16.72,198.0,12.940668656,723.0,-3.352e-06,42.507069,291.11969,0.809,22.94,4.93,CANDIDATE,Kepler,28.355995055624227,214.3939393939394
-229.0,-0.328,5670.0,218.5,0.0001428,0.298,-0.63,71.57,-14.0,60.96,280.0,-38.29,14.0,20.5452375,742.0,-0.0001428,50.172089,294.40192,1.264,2.41,0.56,FALSE POSITIVE,Kepler,1.9066455696202533,15.607142857142858
-82.0,-0.055,5149.0,7425.9,1.767e-05,0.044,-0.5,14.22,-33.2,2.79,113.0,-2.41,33.2,33.60123371,495.0,-1.767e-05,42.604172,289.26874,0.93,8.46,0.4,CONFIRMED,Kepler,9.096774193548388,223.67168674698792
-82.0,-0.055,5149.0,450.7,1.577e-05,0.044,-0.12,120.48,-17.2,23.66,113.0,-20.46,17.2,6.76652928,845.0,-1.577e-05,42.604172,289.26874,0.93,1.97,0.09,CONFIRMED,Kepler,2.118279569892473,26.203488372093023
-78.0,-0.138,5754.0,451.6,8.512e-06,0.184,-0.29,449.79,-13.2,193.34,78.0,-122.22,13.2,4.347288783,1174.0,-8.512e-06,42.69614,291.96417,1.122,2.36,0.39,CONFIRMED,Kepler,2.103386809269162,34.21212121212122
-82.0,-0.064,4986.0,755.9,6.168e-06,0.032,-0.18,152.91,-14.1,23.09,82.0,-30.96,14.1,4.601811819,896.0,-6.168e-06,42.663429,296.48343,0.833,2.35,0.09,CONFIRMED,Kepler,2.8211284513805523,53.60992907801418
-82.0,-0.064,4986.0,353.6,5.331e-05,0.032,-0.12,46.65,-17.5,7.05,82.0,-9.44,17.5,11.18719905,667.0,-5.331e-05,42.663429,296.48343,0.833,1.55,0.06,CONFIRMED,Kepler,1.8607442977190878,20.205714285714286
