pl_trandeperr2,dec,pl_orbpererr1,st_rad,st_raderr1,pl_radeerr2,pl_orbper,pl_trandep,st_tefferr1,pl_insol,pl_rade,pl_insolerr1,pl_trandeperr1,pl_insolerr2,ra,st_teff,pl_eqt,pl_orbpererr2,st_raderr2,pl_radeerr1,st_tefferr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-111.521,-66.703343,0.0001229,2.04,0.07,-0.432459,23.136755,2514.0,141.6,245.088,9.05398,0.0,111.521,0.0,166.596115,7723.0,1102.0,-0.0001229,-0.07,0.432459,-141.6,CANDIDATE,TESS,4.438225490196078,22.54283946521283
-4118.18,-60.620203,4.58e-05,1.47,0.06,-3.36431,8.6243051,9216.0,149.5,3083.68,16.2074,0.0,4118.18,0.0,211.969321,7944.0,2076.0,-4.58e-05,-0.06,3.36431,-149.5,CANDIDATE,TESS,11.02544217687075,2.237881782729264
-311.241,-54.762928,1.04e-05,2.16,0.13,-1.07144,3.5171227,4327.0,128.1,541.267,14.6605,0.0,311.241,0.0,209.796777,6386.0,1343.0,-1.04e-05,-0.13,1.07144,-128.1,CANDIDATE,TESS,6.787268518518518,13.902410029526958
-762.533,-49.596217,3.5e-06,0.82,0.0,0.0,4.140097,40878.0,125.0,206.767,16.9028,0.0,762.533,0.0,222.562817,5359.0,1056.0,-3.5e-06,0.0,0.0,-125.0,CANDIDATE,TESS,20.613170731707317,53.608171711912796
-286.406,-67.938798,2.48e-05,1.4,0.07,-0.647509,8.0136668,7657.0,127.1,191.471,11.825,0.0,286.406,0.0,232.605222,5831.0,1036.0,-2.48e-05,-0.07,0.647509,-127.1,CANDIDATE,TESS,8.446428571428571,26.734775109459996
-28.736029,-9.399365,0.0002966,2.7871499,0.0,-0.2115415,4.7359232,2338.8745559,0.0,468.2559879,13.5752589,0.0,28.736029,0.0,161.706905,5370.0,1186.425806,-0.0002966,0.0,0.2115415,0.0,CONFIRMED,TESS,4.870659773268743,81.39171059091011
-283.445,-63.465599,6.07e-05,0.71,0.05,-0.345185,16.9356875,2618.0,121.4,26.8131,3.59731,0.0,283.445,0.0,102.540676,4758.0,633.0,-6.07e-05,-0.05,0.345185,-121.4,CANDIDATE,TESS,5.066633802816901,9.236359787613118
-4986.43,-53.357187,0.0003361,0.64,0.02,-0.934747,1.9647786,60692.0,157.0,39.1755,15.9566,0.0,4986.43,0.0,206.54904,3314.0,696.0,-0.0003361,-0.02,0.934747,-157.0,CANDIDATE,TESS,24.932187499999998,12.171433269894493
-793.71,-27.418351,9.6e-06,1.46,0.0,0.0,3.3421583,14573.0,122.0,132.245,16.3017,0.0,793.71,0.0,219.53997,6022.0,944.0,-9.6e-06,0.0,0.0,-122.0,CANDIDATE,TESS,11.16554794520548,18.360610298471734
-259.119,-51.818041,2.44e-05,2.11,0.1,-0.830921,4.8332515,5964.0,123.7,907.188,14.6312,0.0,259.119,0.0,216.321837,6431.0,1528.0,-2.44e-05,-0.1,0.830921,-123.7,CANDIDATE,TESS,6.934218009478673,23.016451900478156
-153.955,-60.917584,0.0001799,0.83,0.05,-0.279526,42.7305626,2711.0,128.6,10.2931,4.03815,0.0,153.955,0.0,85.08377,5247.0,499.0,-0.0001799,-0.05,0.279526,-128.6,CANDIDATE,TESS,4.865240963855422,17.60904160306583
-75.297,17.310927,3.04e-05,0.0,0.0,0.0,3.9525732,857.0,210.1,0.0,0.0,0.0,75.297,0.0,280.505862,4536.1,0.0,-3.04e-05,0.0,0.0,-210.1,FALSE POSITIVE,TESS,0.0,11.381595548295417
-49.1893,20.560674,0.0002228,1.38,0.06,-0.23059,17.7505864,1395.0,137.4,165.508,4.72963,0.0,49.1893,0.0,280.882334,6967.0,999.0,-0.0002228,-0.06,0.23059,-137.4,CANDIDATE,TESS,3.4272681159420295,28.3598262223695
-37.2613,42.868196,1.22e-05,1.52,0.07,-0.224801,3.9963956,635.0,122.6,736.757,3.52475,0.0,37.2613,0.0,1.21215,5684.0,1451.0,-1.22e-05,-0.07,0.224801,-122.6,CANDIDATE,TESS,2.3189144736842104,17.041810135448845
-74.2322,42.77064,0.0052691,1.2,0.06,-0.253154,20.86399,1040.0,129.3,75.5957,3.8434,0.0,74.2322,0.0,5.462265,6153.0,821.0,-0.0052691,-0.06,0.253154,-129.3,CANDIDATE,TESS,3.2028333333333334,14.010092655208924
-3663.68,24.267798,3.53e-05,1.37,0.06,-3.97592,5.9867942,1170.0,109.9,194.213,10.5818,0.0,3663.68,0.0,9.208188,6336.4,1040.0,-3.53e-05,-0.06,3.97592,-109.9,CANDIDATE,TESS,7.723941605839415,0.31935103502489304
-111.70845,-40.516347,3.4e-06,1.47641,0.0761156,-1.115898,14.066109,16514.0482965,194.0,153.0394528,21.5662738,0.0,111.70845,0.0,155.637125,6157.0,897.0581591,-3.4e-06,-0.0761156,1.115898,-194.0,FALSE POSITIVE,TESS,14.607239046064441,147.83168414296324
-166.842,54.773557,8.7e-06,1.37,0.06,-0.593607,20.3292125,10524.0,163.2,162.179,14.2065,0.0,166.842,0.0,338.805332,6500.6,994.0,-8.7e-06,-0.06,0.593607,-163.2,CANDIDATE,TESS,10.36970802919708,63.07764232027906
-146.806,54.773557,0.0003279,1.37,0.06,-0.375427,30.5055627,1773.0,163.2,221.595,5.65993,0.0,146.806,0.0,338.805332,6500.6,1074.0,-0.0003279,-0.06,0.375427,-163.2,CANDIDATE,TESS,4.131335766423358,12.07716305873057
-47.2118,54.773557,2.22e-05,1.37,0.06,-0.214738,8.9965133,988.0,163.2,160.463,4.26079,0.0,47.2118,0.0,338.805332,6500.6,991.0,-2.22e-05,-0.06,0.214738,-163.2,CANDIDATE,TESS,3.1100656934306565,20.92697164691878
-135.442,54.773557,0.0,1.37,0.06,-0.365525,0.0,1437.0,163.2,77.417,5.18833,0.0,135.442,0.0,338.805332,6500.6,826.0,0.0,-0.06,0.365525,-163.2,CANDIDATE,TESS,3.7871021897810215,10.609707476262901
-46.8359,35.389041,1.5e-05,1.8,0.08,-0.286709,5.0569708,795.0,107.5,376.594,5.09264,0.0,46.8359,0.0,15.78859,5818.9,1227.0,-1.5e-05,-0.08,0.286709,-107.5,CONFIRMED,TESS,2.8292444444444445,16.974158711586625
-37.7777,33.878756,2.56e-05,1.01,0.05,-0.152719,3.8388774,350.0,124.8,370.484,1.94873,0.0,37.7777,0.0,2.214012,5745.0,1222.0,-2.56e-05,-0.05,0.152719,-124.8,CANDIDATE,TESS,1.9294356435643565,9.264724956786676
-117.536,20.856765,0.0,0.75,0.05,-0.227903,0.0,1000.0,119.2,60.1386,2.4364,0.0,117.536,0.0,4.182463,4859.0,775.0,0.0,-0.05,0.227903,-119.2,CANDIDATE,TESS,3.248533333333333,8.508031581813231
-44.7622,-57.087293,2.66e-05,8.18,0.0,0.0,9.5160627,487.0,49.0,23.0984,17.807,0.0,44.7622,0.0,99.411971,4481.6,610.0,-2.66e-05,0.0,0.0,-49.0,CANDIDATE,TESS,2.1768948655256724,10.879715474217084
-50.5641,-67.664501,3.01e-05,0.91,0.05,-0.162042,6.8672313,732.0,130.0,123.542,2.31017,0.0,50.5641,0.0,278.028578,5564.0,928.0,-3.01e-05,-0.05,0.162042,-130.0,CANDIDATE,TESS,2.5386483516483516,14.476674162103151
-69.9874,-67.664501,8.04e-05,0.91,0.05,-0.190459,12.9587054,1007.0,130.0,61.6019,2.49711,0.0,69.9874,0.0,278.028578,5564.0,780.0,-8.04e-05,-0.05,0.190459,-130.0,CANDIDATE,TESS,2.744076923076923,14.38830418046677
-33.4641,-50.574825,1.1e-05,1.16,0.05,-0.157206,4.0610981,558.0,126.0,306.57,2.57627,0.0,33.4641,0.0,264.966891,6193.0,1165.0,-1.1e-05,-0.05,0.157206,-126.0,CANDIDATE,TESS,2.2209224137931036,16.6745856006885
-17.4892,-65.95319,0.0001078,2.95,0.12,-0.290013,5.6494351,200.0,118.0,730.055,3.74551,0.0,17.4892,0.0,278.680624,5764.0,1448.0,-0.0001078,-0.12,0.290013,-118.0,CANDIDATE,TESS,1.269664406779661,11.435628845230198
-535.884,-35.348041,2.41e-05,0.8,0.05,-0.640925,7.3120981,1655.0,129.9,58.7812,3.45268,0.0,535.884,0.0,278.41157,5159.0,771.0,-2.41e-05,-0.05,0.640925,-129.9,CANDIDATE,TESS,4.315849999999999,3.088354942487553
-98.83282,-86.61053,4.79e-05,1.48347,0.0674397,-0.7939886,2.9852193,12776.05708,128.268,1524.9617185,17.0487122,0.0,98.83282,0.0,314.381155,6116.0,1593.8024312,-4.79e-05,-0.0674397,0.7939886,-128.268,CANDIDATE,TESS,11.492454987293305,129.26937711582045
-135.24345,61.601738,0.0002139,0.765045,0.0448845,-1.8854746,10.5789534,1530.5878174,121.718,45.8125278,3.0009044,0.0,135.24345,0.0,190.769321,5164.0,663.5380216,-0.0002139,-0.0448845,1.8854746,-121.718,CANDIDATE,TESS,3.922520113195956,11.31727871035529
-39.061657,74.767411,3.9e-06,0.33188,0.0099053,-0.4824169,0.2939493,746.4231884,157.0,363.4366793,0.9372852,0.0,39.061657,0.0,84.856001,3359.0,1113.594144,-3.9e-06,-0.0099053,0.4824169,-157.0,CANDIDATE,TESS,2.8241689767385805,19.108846007223914
-167.05446,78.944752,0.0,1.0,0.0,-0.4519871,0.0,3065.8159708,130.842,1.7268018,5.6562862,0.0,167.05446,0.0,142.031271,6487.0,292.3683615,0.0,0.0,0.4519871,-130.842,CANDIDATE,TESS,5.6562862,18.35219467232422
-88.02358,69.729484,0.0,2.2886801,0.0976908,-0.5117028,0.0,1602.3801725,167.195,2.946782,9.531746,0.0,88.02358,0.0,143.137378,6534.0,334.1617606,0.0,-0.0976908,0.5117028,-167.195,CANDIDATE,TESS,4.164734949196264,18.203987755326473
-39.119133,42.042931,0.0059146,1.24541,0.0684874,-1.4511145,735.797917,479.47449,145.705,0.6531366,2.7674128,0.0,39.119133,0.0,103.906879,5972.63,229.2824174,-0.0059146,-0.0684874,1.4511145,-145.705,CANDIDATE,TESS,2.222089753575128,12.256777009858578
-42.827816,69.086612,0.0,1.56674,0.0651181,-0.334312,0.0,789.17357,159.34,8.5317587,4.5545799,0.0,42.827816,0.0,325.003248,6477.0,435.8924938,0.0,-0.0651181,0.334312,-159.34,CANDIDATE,TESS,2.907042585240691,18.42665920671743
-36.37981,-48.958006,0.0115528,1.3949,0.0657286,-0.2571751,718.652003,479.4666113,124.798,0.8549995,3.447372,0.0,36.37981,0.0,356.628534,6002.0,245.2512392,-0.0115528,-0.0657286,0.2571751,-124.798,CANDIDATE,TESS,2.4714115707219158,13.179469912019883
-432.6514,-26.066616,5.77e-05,0.756773,0.0555528,-0.8291878,731.9966539,16102.9689949,127.053,9.8437073,10.6774533,0.0,432.6514,0.0,170.276336,4722.0,451.7617145,-5.77e-05,-0.0555528,0.8291878,-127.053,CANDIDATE,TESS,14.109189017050026,37.21926935842574
-97.33358,-47.154936,3.8e-06,0.226407,0.0069743,-0.1581887,1.6289322,2512.1192447,0.0,20.9593189,1.2145664,0.0,97.33358,0.0,153.70907,3202.0,545.7126746,-3.8e-06,-0.0069743,0.1581887,0.0,CONFIRMED,TESS,5.364526715163401,25.809378887532954
-56.29831,-50.613758,0.0,1.7819099,0.0635578,-0.3606786,0.0,2389.5186523,132.644,2.1568906,9.3912424,0.0,56.29831,0.0,137.046678,7271.0,309.0841804,0.0,-0.0635578,0.3606786,-132.644,CANDIDATE,TESS,5.270323937254066,42.44387890684463
-190.24838,-26.556512,0.0,0.815268,0.0598116,-2.97876,0.0,1566.5840348,125.814,16.5103821,3.1919762,0.0,190.24838,0.0,327.638875,4713.0,514.1135268,0.0,-0.0598116,2.97876,-125.814,CANDIDATE,TESS,3.915247746753215,8.234414583714194
-107.12722,47.090352,0.0,1.67454,0.051191,-0.7648462,0.0,1352.2809088,238.967,1.8314743,6.3590858,0.0,107.12722,0.0,330.55306,8450.0,296.7016455,0.0,-0.051191,0.7648462,-238.967,CANDIDATE,TESS,3.7975120331553742,12.623130785994446
-26.241314,63.573608,0.0001111,1.4073499,0.0554572,-0.1982762,19.7468103,276.3656087,109.086,125.152068,2.6201221,0.0,26.241314,0.0,172.258188,6439.2,853.059369,-0.0001111,-0.0554572,0.1982762,-109.086,CANDIDATE,TESS,1.8617417743803442,10.531698553662366
-1372.0309,59.109923,0.0,0.663933,0.0196111,-20.549295,0.0,12885.3671957,157.0,15.6664583,11.6792669,0.0,1372.0309,0.0,8.334322,3907.0,507.4140128,0.0,-0.0196111,20.549295,-157.0,CANDIDATE,TESS,17.591032378267084,9.391455539157318
-243.02011,78.50475,0.0,1.3326,0.0569849,-1.3313838,0.0,1323.0928698,126.063,1.5465501,6.1245707,0.0,243.02011,0.0,101.546921,6608.0,284.4204055,0.0,-0.0569849,1.3313838,-126.063,CANDIDATE,TESS,4.59595580069038,5.444376063363645
-23.955965,-1.326372,7.61e-05,1.2555,0.0558543,-0.9361733,22.6957088,309.0178416,116.407,69.1573302,2.2731788,0.0,23.955965,0.0,14.901911,5988.0,735.4942881,-7.61e-05,-0.0558543,0.9361733,-116.407,CANDIDATE,TESS,1.8105765033851056,12.899411132049993
-2058.33,-46.874959,0.004653,1.57,0.08,-3.71894,5.4496736,917.0,134.7,2.08998,8.32098,0.0,2058.33,0.0,290.471912,6760.0,334.0,-0.004653,-0.08,3.71894,-134.7,CANDIDATE,TESS,5.299987261146497,0.4455067943429868
-83.9987,-36.65686,0.0007639,0.77,0.06,-0.207657,3.4268387,844.0,126.8,94.0962,2.12571,0.0,83.9987,0.0,283.536275,4794.0,867.0,-0.0007639,-0.06,0.207657,-126.8,CANDIDATE,TESS,2.760662337662338,10.047774548891828
-133.29292,-55.347336,0.0002089,1.0432,0.0,-0.8521317,2.3170053,1719.0971731,0.0,739.5821823,4.4811227,0.0,133.29292,0.0,286.14225,5542.0,1330.0450754,-0.0002089,0.0,0.8521317,0.0,CANDIDATE,TESS,4.295554735429448,12.89713792075378
-254.27385,-50.06171,0.0014515,1.99491,0.110874,-1.0668893,4.3816966,2801.3182472,135.357,2221.0308758,10.8739335,0.0,254.27385,0.0,285.449882,6875.0,1750.8881304,-0.0014515,-0.110874,1.0668893,-135.357,CANDIDATE,TESS,5.450839135600102,11.016934093694651
-220.33632,-44.0587,0.0001395,0.863922,0.0462512,-0.7528685,3.7783401,24582.4117134,125.717,269.1657299,13.8305377,0.0,220.33632,0.0,305.872437,5443.0,1033.0579657,-0.0001395,-0.0462512,0.7528685,-125.717,CONFIRMED,TESS,16.009012040438837,111.56767850801901
-153.88577,-40.61341,0.0011236,1.0,0.0,-0.3222442,4.243624,2634.0168857,0.0,283.2736399,5.7584838,0.0,153.88577,0.0,286.539132,5372.0,1046.3362951,-0.0011236,0.0,0.3222442,0.0,CANDIDATE,TESS,5.7584838,17.116702120670414
-1684.1556,-70.986935,0.0005007,0.849464,0.0,-1.4774289,3.8568001,23589.8587425,122.0,198.7022717,12.9539382,0.0,1684.1556,0.0,2.879651,5009.0,957.5698373,-0.0005007,0.0,1.4774289,-122.0,CANDIDATE,TESS,15.249543476827741,14.006935429541072
-515.22485,-80.766966,7.7e-05,0.851167,0.0,-0.3519328,2.7086444,25164.5811952,122.0,289.816123,13.966554,0.0,515.22485,0.0,320.826158,4848.0,1052.3262047,-7.7e-05,0.0,0.3519328,-122.0,CANDIDATE,TESS,16.408711803911572,48.841939970869035
-100.32729,-50.235512,0.0090391,1.1335599,0.0530502,-0.3818526,10.7715898,947.4340655,133.355,156.3812767,4.1568836,0.0,100.32729,0.0,285.106706,6055.0,901.9156818,-0.0090391,-0.0530502,0.3818526,-133.355,CANDIDATE,TESS,3.6671053730817396,9.443433242341142
-77.218185,-47.003307,8.64e-05,1.15599,0.0548743,-0.6942914,4.1661265,15441.3606576,133.8,533.3427629,14.5365629,0.0,77.218185,0.0,284.548382,5883.0,1225.6637768,-8.64e-05,-0.0548743,0.6942914,-133.8,CONFIRMED,TESS,12.574990181575965,199.97052064355046
-265.4622,-76.13625,0.0003794,1.43051,0.0689849,-0.8161452,3.4414188,7380.9342568,129.887,1100.0792751,12.4943419,0.0,265.4622,0.0,302.038459,5965.0,1468.8442425,-0.0003794,-0.0689849,0.8161452,-129.887,CANDIDATE,TESS,8.734187038189178,27.8040875755569
-176.65495,-61.059097,0.0003679,0.881258,0.0576381,-0.9581246,4.9594992,2778.737264,123.171,143.5315288,4.6274347,0.0,176.65495,0.0,288.371215,4900.0,882.7883176,-0.0003679,-0.0576381,0.9581246,-123.171,CANDIDATE,TESS,5.250942062369931,15.72974470287982
-479.27368,-70.455057,0.0004288,1.06754,0.0600302,-0.8989307,4.1287427,12670.8512175,132.736,352.7366563,12.0296829,0.0,479.27368,0.0,327.447985,5377.0,1105.3056703,-0.0004288,-0.0600302,0.8989307,-132.736,CANDIDATE,TESS,11.26860155122993,26.437611215162075
-51.9043,-5.181374,1.77e-05,0.99,0.04,-0.161931,3.9451359,841.0,76.0,286.87,2.51666,0.0,51.9043,0.0,158.900701,5581.9,1146.0,-1.77e-05,-0.04,0.161931,-76.0,CONFIRMED,TESS,2.542080808080808,16.202896484491653
-72.50472,-63.050467,0.0124641,1.06775,0.0476885,-1.0798749,761.7092276,545.0105734,101.967,0.378931,2.5578976,0.0,72.50472,0.0,90.445562,5599.17,200.1058511,-0.0124641,-0.0476885,1.0798749,-101.967,CANDIDATE,TESS,2.395595972840084,7.516897843340406
-58.14164,-63.050467,0.0110199,1.06775,0.0476885,-0.424075,904.5347981,603.0604952,101.967,0.7593093,2.7306626,0.0,58.14164,0.0,90.445562,5599.17,238.0808322,-0.0110199,-0.0476885,0.424075,-101.967,CANDIDATE,TESS,2.557398829313978,10.372264958470383
-22.280869,-54.898137,0.0,2.1245999,0.0933919,-1.461674,0.0,183.6559789,135.006,3.1729151,2.9487289,0.0,22.280869,0.0,82.716614,6649.0,340.3959342,0.0,-0.0933919,1.461674,-135.006,CANDIDATE,TESS,1.3878984461968578,8.242765526784437
-180.2357,-81.272398,0.0,1.36681,0.0608467,-0.5114327,0.0,3281.1685561,124.546,182.3533064,8.3655782,0.0,180.2357,0.0,312.694044,6047.0,937.2342699,0.0,-0.0608467,0.5114327,-124.546,CANDIDATE,TESS,6.120512873040144,18.20487592691126
-134.62326,-10.408225,0.000284,1.9654,0.0901207,-0.6593136,2.9932591,3363.9691586,127.175,2649.7622197,11.8414052,0.0,134.62326,0.0,315.423021,6106.0,1829.8752178,-0.000284,-0.0901207,0.6593136,-127.175,FALSE POSITIVE,TESS,6.024933957464129,24.988023307413595
-1575.3396,41.278673,0.0005895,0.769415,0.0,-0.8359397,3.9759251,31337.4687251,122.0,129.0515238,13.4485221,0.0,1575.3396,0.0,215.094092,4693.0,859.627962,-0.0005895,0.0,0.8359397,-122.0,CANDIDATE,TESS,17.47889253523781,19.89251633431928
-104.87388,-23.550217,0.0,1.56229,0.0697462,-0.6044327,0.0,2315.4424358,115.289,85.9385351,7.637469,0.0,104.87388,0.0,129.572022,6118.81,776.545194,0.0,-0.0697462,0.6044327,-115.289,CANDIDATE,TESS,4.888637192838718,22.078351976679038
-98.250656,48.008994,0.0001092,1.99719,0.0947186,-1.1153463,3.6859958,12982.7214564,104.611,2647.6896261,23.322957,0.0,98.250656,0.0,44.114507,6731.3,1829.5172894,-0.0001092,-0.0947186,1.1153463,-104.611,FALSE POSITIVE,TESS,11.677885929731271,132.13877631921358
-97.65101,-60.308435,0.0,1.4927,0.0646482,-0.3887195,0.0,2626.7704894,125.704,192.2293196,8.1052869,0.0,97.65101,0.0,197.317124,6613.0,949.6742375,0.0,-0.0646482,0.3887195,-125.704,CONFIRMED,TESS,5.429950358410933,26.899573177993755
-138.19345,-60.308435,0.0,1.4927,0.0646482,-0.5779151,0.0,6318.0730583,125.704,1.2346997,12.8973379,0.0,138.19345,0.0,197.317124,6613.0,268.850026,0.0,-0.0646482,0.5779151,-125.704,CANDIDATE,TESS,8.640274603068265,45.71904861120407
-143.20563,-23.119791,0.0,0.750312,0.0567965,-1.0105096,0.0,1168.7878058,130.555,12.1813864,2.6737151,0.0,143.20563,0.0,193.398197,4677.0,476.4791808,0.0,-0.0567965,1.0105096,-130.555,CANDIDATE,TESS,3.5634710627045814,8.161605139406879
-1895.49,-63.2505,0.0069556,0.75,0.05,-1.71526,5.322002,955.0,125.4,150.91,3.84201,0.0,1895.49,0.0,317.069584,4716.0,976.0,-0.0069556,-0.05,1.71526,-125.4,CANDIDATE,TESS,5.12268,0.5038275063440061
-130.15393,-42.84928,0.000108,0.950534,0.137621,-9.940321,0.579398,1324.07712,188.0,4535.9180848,5.759676,0.0,130.15393,0.0,163.9091,5688.0,2093.0810718,-0.000108,-0.137621,9.940321,-188.0,FALSE POSITIVE,TESS,6.059410815394294,10.173162808068875
-303.62772,-66.273142,0.0003973,1.49694,0.0735176,-5.5894985,15.5177539,3717.3165127,123.047,186.3932704,9.4825825,0.0,303.62772,0.0,95.725639,6314.93,942.3827039,-0.0003973,-0.0735176,5.5894985,-123.047,CANDIDATE,TESS,6.334644341122557,12.243007696069384
-167.6255,-62.485985,0.000222,2.0266299,0.144699,-8.193717,10.018102,1791.2124346,750.5,703.2874741,12.3167818,0.0,167.6255,0.0,113.362847,6697.0,1313.4180191,-0.000222,-0.144699,8.193717,-750.5,CANDIDATE,TESS,6.077469694886076,10.68579920477493
-84.39884,-66.833206,2.53e-05,0.698505,0.0561809,-5.065144,2.1874712,768.888544,122.71,200.423599,3.3333783,0.0,84.39884,0.0,80.323733,4454.0,959.6369543,-2.53e-05,-0.0561809,5.065144,-122.71,CANDIDATE,TESS,4.7721609723624026,9.110179049854239
-10.856347,-53.575693,0.0007248,2.46205,0.118015,-0.5435398,49.6178223,88.0818849,106.726,72.767119,2.4730956,0.0,10.856347,0.0,96.071638,5494.7,744.9095545,-0.0007248,-0.118015,0.5435398,-106.726,CANDIDATE,TESS,1.0044863426819115,8.113399921723211
-111.28792,-59.327035,1.39e-05,0.0,0.0,0.0,2.8607384,928.4712689,0.0,642.271264,0.0,0.0,111.28792,0.0,123.998559,5780.0,1283.9537275,-1.39e-05,0.0,0.0,0.0,CANDIDATE,TESS,0.0,8.342965426076793
-312.3269,-59.327035,5.3e-05,1.0,0.0,-1.4430873,6.8275101,1559.4770206,0.0,201.3753096,5.0896772,0.0,312.3269,0.0,123.998559,5780.0,960.7741393,-5.3e-05,0.0,1.4430873,0.0,CANDIDATE,TESS,5.0896772,4.993092239573344
-168.89085,-52.910049,1.35e-05,2.8927801,0.131065,-1.1485826,8.4457042,3848.7179165,197.0,1720.4138176,21.1100738,0.0,168.89085,0.0,220.003903,6392.0,1642.5854822,-1.35e-05,-0.131065,1.1485826,-197.0,CANDIDATE,TESS,7.297503809570593,22.78819673475502
-225.92989,-55.521705,1.56e-05,1.89254,0.0668945,-0.6699068,7.5757446,3661.6696028,220.0,1238.973852,12.6097244,0.0,225.92989,0.0,214.272868,8044.0,1513.1615068,-1.56e-05,-0.0668945,0.6699068,-220.0,CANDIDATE,TESS,6.662857535375738,16.207105676898262
-76.01109,-58.115526,0.0001004,1.58202,0.0733417,-0.8537602,3.8347282,1112.3388758,121.152,1226.7862371,5.6648123,0.0,76.01109,0.0,109.763471,6088.34,1509.4265104,-0.0001004,-0.0733417,0.8537602,-121.152,CANDIDATE,TESS,3.580746324319541,14.6339024450248
-309.7241,-81.292943,1.14e-05,0.320782,0.0096852,-0.1754237,4.2290856,2605.430842,157.0,8.895495,1.915198,0.0,309.7241,0.0,69.144564,3264.0,440.4658878,-1.14e-05,-0.0096852,0.1754237,-157.0,CANDIDATE,TESS,5.970403576260513,8.412102390482367
-22.964375,-29.414302,1.22e-05,0.678033,0.0523719,-0.3440043,2.3477336,182.9434914,138.811,215.4979378,1.0903541,0.0,22.964375,0.0,167.608218,4799.0,977.1934094,-1.22e-05,-0.0523719,0.3440043,-138.811,CANDIDATE,TESS,1.6081136168888537,7.966404110714966
-47.86435,-43.356714,1.08e-05,0.758633,0.0441809,-1.649357,2.067123,394.2384169,93.1,381.7544649,1.5139896,0.0,47.86435,0.0,118.916232,5113.3,1127.3682012,-1.08e-05,-0.0441809,1.649357,-93.1,CANDIDATE,TESS,1.9956811791735924,8.236577262618212
-228.65567,-69.304692,4.87e-05,0.256167,0.0077044,-1.1519709,10.3469945,1601.254739,157.0,2.106641,1.0318727,0.0,228.65567,0.0,138.38301,3278.0,307.2680329,-4.87e-05,-0.0077044,1.1519709,-157.0,FALSE POSITIVE,TESS,4.028125012199074,7.002908517422726
-13.722937,-28.96236,1.08e-05,2.17401,0.0935806,-2.741955,1.8987896,98.2034719,114.525,5729.7476128,2.2042465,0.0,13.722937,0.0,154.949388,6016.28,2218.9811995,-1.08e-05,-0.0935806,2.741955,-114.525,CANDIDATE,TESS,1.0139081696956316,7.1561555591197425
-18.352444,-20.355606,1.14e-05,0.757603,0.0405226,-0.9638614,2.1538049,137.9312313,103.209,331.6009868,0.8814471,0.0,18.352444,0.0,179.792354,4944.24,1088.3628347,-1.14e-05,-0.0405226,0.9638614,-103.209,CANDIDATE,TESS,1.1634683336787208,7.515687354774112
-222.75552,-64.798231,0.0002213,0.793587,0.0548744,-1.8246257,2.8618782,2450.9899956,121.631,220.0858555,3.9033641,0.0,222.75552,0.0,159.157968,4743.0,982.3534679,-0.0002213,-0.0548744,1.8246257,-121.631,CANDIDATE,TESS,4.918634125811033,11.003049422074929
-259.83228,-30.55218,1.56e-05,0.226654,0.0068166,-0.5145737,4.718569,1734.8673947,157.0,4.6540316,1.0102426,0.0,259.83228,0.0,111.657082,3190.0,374.6080294,-1.56e-05,-0.0068166,0.5145737,-157.0,CANDIDATE,TESS,4.457201725978805,6.676874000028017
-976.0742,-4.674414,1.26e-05,0.219973,0.0068233,-0.4036643,0.4707476,5060.8335277,157.0,105.0615662,1.852907,0.0,976.0742,0.0,164.325075,3254.0,816.5461157,-1.26e-05,-0.0068233,0.4036643,-157.0,CANDIDATE,TESS,8.42333831879367,5.184886074952089
-120.34025,-78.932968,0.0001833,1.68056,0.0793718,-0.5802691,2.9532145,3110.6890792,5499.6,1856.624045,10.2396383,0.0,120.34025,0.0,357.366601,5483.2,1674.1745752,-0.0001833,-0.0793718,0.5802691,-5499.6,CANDIDATE,TESS,6.092991800352263,25.849115979067687
-223.31345,-35.796622,0.0001625,1.56233,0.0886432,-0.9122347,2.1764875,8114.6829556,132.236,2054.7956073,14.184839,0.0,223.31345,0.0,314.575438,5646.0,1717.1645208,-0.0001625,-0.0886432,0.9122347,-132.236,CONFIRMED,TESS,9.079284786184736,36.33763642807901
-128.4311,-39.328115,1.9e-06,0.544068,0.016274,-0.2219904,3.6335834,8668.4420489,65.0,33.4741636,5.1614854,0.0,128.4311,0.0,167.990863,3765.0,613.4754434,-1.9e-06,-0.016274,0.2219904,-65.0,CONFIRMED,TESS,9.486838777505753,67.49488285080484
-874.01807,-56.34428,0.0010062,0.775548,0.0,-1.2575701,4.1470359,12886.987991,122.0,90.5320647,8.6285404,0.0,874.01807,0.0,6.613593,4247.0,786.7202987,-0.0010062,0.0,1.2575701,-122.0,CONFIRMED,TESS,11.12573354582824,14.744532674250088
-1321.7114,-31.929085,0.0008055,1.08355,0.0,-0.6833645,4.6086414,27081.6985753,126.0,373.2657632,17.9837961,0.0,1321.7114,0.0,337.48912,5693.0,1121.0482082,-0.0008055,0.0,0.6833645,-126.0,CANDIDATE,TESS,16.597107747681232,20.48987288397452
-395.1928,-62.723587,0.0001568,0.741696,0.0,-0.4656645,3.9613114,15578.1136873,122.0,164.6967384,9.2319785,0.0,395.1928,0.0,42.467198,5221.0,913.6734375,-0.0001568,0.0,0.4656645,-122.0,CANDIDATE,TESS,12.447119170118215,39.4190220249458
