st_teff,st_raderr2,st_tefferr1,st_tefferr2,pl_insolerr2,pl_insol,pl_radeerr1,pl_trandep,pl_eqt,st_rad,pl_orbpererr2,pl_insolerr1,pl_rade,pl_radeerr2,pl_trandeperr1,st_raderr1,pl_orbpererr1,dec,ra,pl_orbper,pl_trandeperr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
4900.0,0.0,135.0,-135.0,0.0,0.0,0.0,0.4417,0.0,1.76623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7382191,207.4185115,6.883,0.0,CANDIDATE,K2,0.0,0.0
0.0,-2.659,0.0,0.0,0.0,0.0,1.2,1.207,0.0,0.743,-0.00037,0.0,8.3,-29.7,0.024,0.094,0.00037,-12.7382191,207.4185115,6.88385,-0.024,CANDIDATE,K2,11.170928667563931,50.29166666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.01,0.0,1.6,-0.16,0.0,0.0,0.011,-12.7347749,202.488752,34.885,0.0,CONFIRMED,K2,0.0,0.0
5079.0,-0.041516,147.45,-98.23,0.0,0.0,0.0,0.0542,0.0,0.752111,0.0,0.0,0.0,0.0,0.0,0.04767,0.0,-12.7347749,202.488752,15.381,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.013,0.0,0.0,0.0,0.0,0.43,0.0796,0.0,0.758,-0.0012,0.0,2.41,-2.46,0.0052,0.013,0.0011,-12.7347749,202.488752,15.3866,-0.0054,CANDIDATE,K2,3.1794195250659634,15.307692307692308
0.0,-0.019,0.0,0.0,0.0,0.0,0.92,0.494,0.0,0.533,-0.00053,0.0,3.93,-0.43,0.025,0.12,0.00051,-12.2111141,204.3571304,11.52898,-0.027,CANDIDATE,K2,7.373358348968105,19.759999999999998
0.0,-0.028,0.0,0.0,0.0,0.0,0.14,0.048,0.0,0.637,-0.0002,0.0,1.46,-0.23,0.0031,0.041,0.0002,-12.2014333,205.9108687,3.44791,-0.0033,CANDIDATE,K2,2.291993720565149,15.483870967741936
0.0,-0.031,0.0,0.0,0.0,0.0,0.35,0.0487,0.0,0.986,-0.0021,0.0,2.28,-0.76,0.0033,0.108,0.002,-12.1919577,203.5568283,14.4307,-0.0035,CANDIDATE,K2,2.31237322515213,14.757575757575758
5672.0,0.0,122.0,-122.0,0.0,0.0,0.0,0.0406,0.0,1.04659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1073328,202.131366,8.121,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.039,0.0,0.0,0.0,0.0,0.27,0.0534,0.0,1.101,-0.00092,0.0,2.69,-0.4,0.0037,0.077,0.0009,-12.1073328,202.131366,8.12088,-0.0038,CANDIDATE,K2,2.4432334241598546,14.432432432432433
0.0,-0.198,0.0,0.0,0.0,0.0,0.23,0.0337,0.0,0.879,-0.0016,0.0,1.67,-0.49,0.0027,0.094,0.0014,-11.9943775,205.7330059,13.485,-0.0028,CANDIDATE,K2,1.899886234357224,12.481481481481481
5378.0,-0.033899,50.0,-50.0,0.0,0.0,0.18518187,0.0,0.0,0.843263,-0.00143,0.0,1.56669509,-0.13034202,0.0,0.063533,0.001509,-11.9943775,205.7330059,13.484958,0.0,CANDIDATE,K2,1.8578961605098292,0.0
5196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.915477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9943775,205.7330059,13.479,0.0,CANDIDATE,K2,0.0,0.0
5650.0,-0.111,138.0,-138.0,0.0,0.0,1.655,0.0,0.0,1.684,-0.000144,0.0,23.212,-1.531,0.0,0.12,0.000148,-11.9692128,207.9180889,17.732736,0.0,CANDIDATE,K2,13.783847980997624,0.0
0.0,-0.099,0.0,0.0,0.0,0.0,21.0,2.977,0.0,1.913,-2.4e-05,0.0,78.0,-32.0,0.041,0.094,2.4e-05,-11.8678329,204.3848264,1.096473,-0.041,CANDIDATE,K2,40.773653946680604,72.60975609756098
0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.83,-0.000645,0.0,1.5,-0.6,0.0,0.0,0.000669,-11.5563527,206.5823122,4.162764,0.0,CANDIDATE,K2,1.8072289156626506,0.0
0.0,-0.032,0.0,0.0,0.0,0.0,0.14,0.0158,0.0,1.014,-0.0028,0.0,1.3,-0.37,0.0013,0.047,0.0037,-11.4446549,204.4388528,13.7043,-0.0014,CANDIDATE,K2,1.2820512820512822,12.153846153846155
0.0,-0.021,0.0,0.0,0.0,0.0,0.3,0.0704,0.0,0.927,-0.00099,0.0,2.49,-0.55,0.0036,0.074,0.00099,-11.399279,202.1678472,13.52583,-0.0036,CANDIDATE,K2,2.6860841423948223,19.555555555555557
5531.0,-0.043089,111.12,-129.57,0.0,0.0,0.0,0.0533,0.0,0.913819,0.0,0.0,0.0,0.0,0.0,0.048403,0.0,-11.399279,202.1678472,13.524,0.0,CANDIDATE,K2,0.0,0.0
5570.0,-0.027339,50.0,-50.0,0.0,0.0,0.20762414,0.0,0.0,0.888236,-0.000917,0.0,2.27671392,-0.1465007,0.0,0.038422,0.001073,-11.399279,202.1678472,13.52475,0.0,CANDIDATE,K2,2.563185819984779,0.0
4076.0,-0.054561,117.91,-118.76,0.0,0.0,0.0,0.0689,0.0,0.614558,0.0,0.0,0.0,0.0,0.0,0.058525,0.0,-11.3748144,200.8482825,14.311,0.0,CANDIDATE,K2,0.0,0.0
4722.0,-0.05,138.0,-138.0,0.0,0.0,0.182,0.0,0.0,0.698,-0.00418,0.0,2.088,-0.17,0.0,0.054,0.004234,-11.2472248,201.8001504,21.379793,0.0,CANDIDATE,K2,2.9914040114613183,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.87,-8.1e-05,0.0,14.4,-5.8,0.0,0.0,8.2e-05,-11.2236222,205.901248,8.853025,0.0,CANDIDATE,K2,16.551724137931036,0.0
5639.0,0.0,123.0,-123.0,0.0,0.0,0.0,2.597,0.0,1.12685,0.0,0.0,0.0,0.0,0.04,0.0,0.0,-11.2236222,205.901248,8.85007649,-0.04,CANDIDATE,K2,0.0,64.925
5639.0,0.0,123.0,-123.0,0.0,0.0,0.0,2.4303,0.0,1.12685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2236222,205.901248,8.853,0.0,CANDIDATE,K2,0.0,0.0
4998.0,-0.04761,102.79,-144.19,0.0,0.0,0.0,0.499,0.0,0.86975,0.0,0.0,0.0,0.0,0.008,0.060948,0.0,-11.1925496,204.4397379,2.58166013,-0.008,CANDIDATE,K2,0.0,62.375
0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.78,-1.7e-05,0.0,5.7,-2.3,0.0,0.0,1.6e-05,-11.1925496,204.4397379,2.581467,0.0,CANDIDATE,K2,7.3076923076923075,0.0
4998.0,-0.04761,102.79,-144.19,0.0,0.0,0.0,0.3992,0.0,0.86975,0.0,0.0,0.0,0.0,0.0,0.060948,0.0,-11.1925496,204.4397379,2.581,0.0,CANDIDATE,K2,0.0,0.0
4076.0,0.0,122.0,-122.0,0.0,0.0,0.0,3.029,0.0,0.757718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1922123,204.4414384,2.581,0.0,FALSE POSITIVE,K2,0.0,0.0
4076.0,0.0,122.0,-122.0,0.0,0.0,0.38,0.0,0.0,0.757718,-1e-05,0.0,5.38,-0.38,0.0,0.0,1e-05,-11.1922123,204.4414384,2.58148,0.0,FALSE POSITIVE,K2,7.100266853895512,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0799874,208.7531273,14.069,0.0,CANDIDATE,K2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-11.0799874,208.7531273,14.07277587,-0.001,CANDIDATE,K2,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.84,-0.001029,0.0,1.8,-0.7,0.0,0.0,0.001052,-11.0799874,208.7531273,14.069121,0.0,CANDIDATE,K2,2.142857142857143,0.0
0.0,-0.054,0.0,0.0,0.0,0.0,0.14,0.0402,0.0,0.876,-0.00062,0.0,1.83,-0.25,0.0013,0.051,0.00063,-11.0799874,208.7531273,14.06928,-0.0014,CANDIDATE,K2,2.089041095890411,30.923076923076923
5343.0,-0.032843,50.0,-50.0,0.0,0.0,0.18010554,0.0,0.0,0.890011,-0.00071,0.0,1.86705079,-0.11114718,0.0,0.052469,0.000724,-11.0799874,208.7531273,14.069759,0.0,CANDIDATE,K2,2.097783948737712,0.0
0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,0.83,-6.8e-05,0.0,55.0,-23.3,0.0,0.0,7e-05,-11.0478053,198.0748597,18.155653,0.0,CANDIDATE,K2,66.26506024096386,0.0
6518.0,0.0,338.0,-338.0,0.0,0.0,0.0,1.7919,0.0,0.991065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0424912,197.8574379,6.373,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.028,0.0,0.0,0.0,0.0,3.1,0.1186,0.0,1.082,-5.8e-05,0.0,10.8,-3.5,0.0045,0.035,5.4e-05,-10.9070038,204.8157607,3.021944,-0.0044,CANDIDATE,K2,9.981515711645102,26.355555555555558
0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,1.09,-9.4e-05,0.0,45.9,-28.9,0.0,0.0,9.3e-05,-10.9070038,204.8157607,3.021795,0.0,CANDIDATE,K2,42.11009174311926,0.0
5975.0,-0.062525,111.56,-152.76,0.0,0.0,0.0,0.149,0.0,1.05594,0.0,0.0,0.0,0.0,879.613,0.041671,0.0,-10.9070038,204.8157607,3.02164122,-879.613,CANDIDATE,K2,0.0,0.00016939267609732914
0.0,0.0,0.0,0.0,0.0,0.0,165.8,0.0,0.0,3.83,-0.000753,0.0,155.7,-113.0,0.0,0.0,0.000743,-10.8969688,205.8579439,7.783286,0.0,CANDIDATE,K2,40.65274151436031,0.0
4726.0,0.0,122.0,-122.0,0.0,0.0,0.0,0.0541,0.0,3.88144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8969688,205.8579439,7.785,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.28,0.0,0.0,0.0,0.0,3.3,0.0622,0.0,3.34,-0.00067,0.0,10.9,-11.4,0.004,0.16,0.0007,-10.8969688,205.8579439,7.78608,-0.004,CANDIDATE,K2,3.263473053892216,15.549999999999999
5084.0,-0.154972,50.0,-50.0,0.0,0.0,35.882194,0.0,0.0,1.817689,-0.000652,0.0,7.72094189,-3.42564974,0.0,0.221056,0.000752,-10.8969688,205.8579439,7.785227,0.0,CANDIDATE,K2,4.247669370282814,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.0029,0.0,1.12,-0.09,0.0,0.0,0.0037,-10.8625468,205.4445125,15.2841,0.0,CONFIRMED,K2,0.0,0.0
0.0,-0.0098,0.0,0.0,0.0,0.0,0.11,0.0187,0.0,0.9757,-0.002,0.0,1.39,-0.21,0.0015,0.0133,0.002,-10.8625468,205.4445125,15.2841,-0.0016,CONFIRMED,K2,1.4246182228143895,12.466666666666667
6004.0,-0.03,77.0,-78.0,0.0,0.0,0.11,0.0,756.0,0.98,-0.000116,0.0,1.26,-0.09,0.0,0.04,0.000121,-10.8625468,205.4445125,15.28078,0.0,CONFIRMED,K2,1.2857142857142858,0.0
5928.0,-0.043371,50.0,-50.0,0.0,0.0,0.39973979,0.0,0.0,0.952744,-0.003212,0.0,2.24459533,-0.2100362,0.0,0.056919,0.003092,-10.8625468,205.4445125,23.226001,0.0,CONFIRMED,K2,2.3559270171210733,0.0
0.0,-0.0098,0.0,0.0,0.0,0.0,0.16,0.0506,0.0,0.9757,-0.0027,0.0,2.31,-0.35,0.0027,0.0133,0.0029,-10.8625468,205.4445125,23.2259,-0.0028,CONFIRMED,K2,2.367531003382187,18.74074074074074
6055.0,-0.071016,120.85,-151.63,0.0,0.0,0.0,0.069,0.0,0.94987,0.0,0.0,0.0,0.0,569.265,0.026813,0.0,-10.8625468,205.4445125,23.24110566,-569.265,CONFIRMED,K2,0.0,0.00012120892730099339
6004.0,-0.03,77.0,-78.0,0.0,0.0,0.19,0.0,658.0,0.98,-7.1e-05,0.0,2.32,-0.12,0.0,0.04,6.8e-05,-10.8625468,205.4445125,23.228555,0.0,CONFIRMED,K2,2.36734693877551,0.0
6055.0,-0.071016,120.85,-151.63,0.0,0.0,0.0,0.0469,0.0,0.94987,0.0,0.0,0.0,0.0,0.0,0.026813,0.0,-10.8625468,205.4445125,23.226,0.0,CONFIRMED,K2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.95,-0.003156,0.0,2.3,-0.2,0.0,0.0,0.003022,-10.8625468,205.4445125,23.226,0.0,CONFIRMED,K2,2.4210526315789473,0.0
0.0,-0.02,0.0,0.0,0.0,0.0,4.1,1.101,0.0,0.797,0.0,0.0,15.2,-8.8,0.021,0.012,0.0,-10.7983689,207.7210252,0.0,-0.02,CANDIDATE,K2,19.07151819322459,52.42857142857142
0.0,-0.087,0.0,0.0,0.0,0.0,2.3,0.929,0.0,0.487,-0.00025,0.0,6.6,-6.1,0.069,0.087,0.00025,-10.7690389,205.6712596,4.54462,-0.071,CANDIDATE,K2,13.552361396303901,13.46376811594203
3258.0,-0.010568,157.0,-157.0,0.0,0.0,0.0,0.6354,0.0,0.248786,0.0,0.0,0.0,0.0,0.0,0.010568,0.0,-10.7690389,205.6712596,4.545,0.0,CANDIDATE,K2,0.0,0.0
3276.0,-0.030413,157.0,-157.0,0.0,0.0,0.0,3.564,0.0,0.650416,0.0,0.0,0.0,0.0,2.573,0.030413,0.0,-10.5554017,202.6413,0.72436144,-2.573,CANDIDATE,K2,0.0,1.3851535172949865
5685.0,-0.063,138.0,-138.0,0.0,0.0,0.194,0.0,0.0,1.011,-0.002923,0.0,2.345,-0.173,0.0,0.071,0.005252,-10.2196639,204.0629419,12.346663,0.0,CANDIDATE,K2,2.31948565776459,0.0
0.0,-0.0204,0.0,0.0,0.0,0.0,0.19,0.1052,0.0,0.7556,-0.003,0.0,2.6,-0.37,0.0051,0.006,0.003,-10.1126111,198.2697369,31.4782,-0.0054,CANDIDATE,K2,3.440974060349391,20.627450980392155
0.0,-0.0087,0.0,0.0,0.0,0.0,0.25,0.0384,0.0,0.9738,-0.00054,0.0,2.02,-1.06,0.0027,0.0329,0.00055,-10.0721736,209.8195173,6.02226,-0.0028,CANDIDATE,K2,2.0743479153830355,14.22222222222222
5765.0,-0.2,170.0,-170.0,0.0,0.0,0.3,0.0,0.0,0.93,-1.6e-05,0.0,1.2,-0.3,0.0,0.2,1.6e-05,-10.0236852,210.6376171,0.578657,0.0,CONFIRMED,K2,1.2903225806451613,0.0
5765.0,-0.2,170.0,-170.0,0.0,0.0,0.5,0.0,0.0,0.93,-0.00011,0.0,2.3,-0.5,0.0,0.2,0.00011,-10.0236852,210.6376171,11.811437,0.0,CONFIRMED,K2,2.473118279569892,0.0
0.0,-0.044,0.0,0.0,0.0,0.0,0.43,0.0722,0.0,0.948,-0.00093,0.0,2.67,-0.39,0.0042,0.137,0.00085,-10.0236852,210.6376171,11.81387,-0.0044,CONFIRMED,K2,2.8164556962025316,17.190476190476193
0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.67,-2.1e-05,0.0,16.6,-6.7,0.0,0.0,2e-05,-9.9491899,200.290373,4.352428,0.0,FALSE POSITIVE,K2,24.776119402985074,0.0
4459.0,-0.061461,128.16,-141.81,0.0,0.0,0.77,0.0,0.0,0.764238,-3e-05,0.0,14.07,-0.77,0.0,0.070991,3e-05,-9.9491899,200.290373,4.35244,0.0,FALSE POSITIVE,K2,18.41049515988475,0.0
0.0,-0.085,0.0,0.0,0.0,0.0,0.52,0.488,0.0,0.303,-3.6e-05,0.0,2.16,-1.69,0.023,0.067,3.7e-05,-9.8106709,202.3909815,2.851702,-0.028,CANDIDATE,K2,7.12871287128713,21.217391304347824
3288.0,-0.011827,157.0,-157.0,0.0,0.0,16.3,0.0,0.0,0.387653,-0.0001,0.0,3.34,-0.94,0.0,0.011827,0.0001,-9.8106709,202.3909815,2.85177,0.0,CANDIDATE,K2,8.61595292697335,0.0
5763.0,-0.059,138.0,-138.0,0.0,0.0,0.147,0.0,0.0,0.989,-0.002206,0.0,1.818,-0.144,0.0,0.061,0.002254,-9.7530058,202.8168022,11.090822,0.0,CANDIDATE,K2,1.8382204246713854,0.0
0.0,-0.147,0.0,0.0,0.0,0.0,0.46,0.0882,0.0,2.65,-0.00062,0.0,8.26,-0.91,0.0042,0.061,0.00053,-9.6918696,199.5780236,13.83851,-0.0045,CANDIDATE,K2,3.116981132075472,21.0
5500.0,-0.207474,129.05,-128.43,0.0,0.0,0.0,0.0781,0.0,2.5315,0.0,0.0,0.0,0.0,0.0,0.194436,0.0,-9.6918696,199.5780236,13.843,0.0,CANDIDATE,K2,0.0,0.0
5465.0,-0.23074,50.0,-50.0,0.0,0.0,53.14251454,0.0,0.0,1.641721,-0.000868,0.0,6.76064604,-1.95869378,0.0,0.263892,0.000948,-9.6918696,199.5780236,13.843725,0.0,CANDIDATE,K2,4.118023732412511,0.0
0.0,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.0,0.81,-0.000989,0.0,21.4,-19.1,0.0,0.0,0.000906,-9.6918696,199.5780236,13.843678,0.0,CANDIDATE,K2,26.41975308641975,0.0
5793.0,-0.066664,155.81,-111.58,0.0,0.0,0.0,0.235,0.0,1.10379,0.0,0.0,0.0,0.0,0.017,0.051628,0.0,-9.5402384,210.272978,0.32814902,-0.017,CANDIDATE,K2,0.0,13.823529411764705
5793.0,-0.066664,155.81,-111.58,0.0,0.0,0.0,0.1628,0.0,1.10379,0.0,0.0,0.0,0.0,0.0,0.051628,0.0,-9.5402384,210.272978,0.984,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.068,0.0,0.0,0.0,0.0,4.5,0.2247,0.0,1.168,-7.7e-07,0.0,17.1,-5.1,0.0017,0.072,7.7e-07,-9.5402384,210.272978,0.32815384,-0.0017,CANDIDATE,K2,14.640410958904111,132.1764705882353
5759.0,-0.04018,50.0,-50.0,0.0,0.0,12.24932771,0.0,0.0,0.990035,-1e-06,0.0,14.79153996,-6.46775904,0.0,0.072445,1e-06,-9.5402384,210.272978,0.328152,0.0,CANDIDATE,K2,14.940421257834318,0.0
5419.0,0.0,125.0,-125.0,0.0,0.0,0.0,0.0845,0.0,2.02234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5265636,211.663174,8.253,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.077,0.0,0.0,0.0,0.0,0.59,0.0954,0.0,2.161,-0.00038,0.0,6.99,-0.98,0.0087,0.083,0.00037,-9.5265636,211.663174,8.25178,-0.0096,CANDIDATE,K2,3.2346136048125866,10.965517241379311
0.0,-0.042,0.0,0.0,0.0,0.0,0.16,0.0664,0.0,1.099,-0.0018,0.0,2.98,-0.27,0.0034,0.032,0.0022,-9.4890061,199.3986621,20.5827,-0.0035,CANDIDATE,K2,2.7115559599636034,19.529411764705884
0.0,-0.036,0.0,0.0,0.0,0.0,0.18,0.0366,0.0,1.347,-0.0023,0.0,2.73,-0.33,0.002,0.038,0.0031,-9.3908612,205.3894368,19.1324,-0.002,CANDIDATE,K2,2.0267260579064588,18.3
5528.0,0.0,122.0,-122.0,0.0,0.0,0.0,0.063,0.0,0.926086,0.0,0.0,0.0,0.0,0.006,0.0,0.0,-9.1875616,209.2333019,2.45840745,-0.006,CANDIDATE,K2,0.0,10.5
0.0,-0.013,0.0,0.0,0.0,0.0,0.44,0.0943,0.0,0.964,-6.3e-05,0.0,3.11,-0.72,0.0036,0.109,5.8e-05,-9.1875616,209.2333019,2.458783,-0.0039,CANDIDATE,K2,3.2261410788381744,26.194444444444443
5528.0,0.0,122.0,-122.0,0.0,0.0,0.0,0.0739,0.0,0.926086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1875616,209.2333019,2.459,0.0,CANDIDATE,K2,0.0,0.0
3445.0,-0.015956,157.0,-157.0,0.0,0.0,0.14,0.0,0.0,0.533176,-1e-05,0.0,1.29,-0.17,0.0,0.015956,1e-05,-8.7634221,201.7367736,1.05459,0.0,CANDIDATE,K2,2.419463741803832,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.36,-2.4e-05,0.0,1.0,-0.4,0.0,0.0,2.3e-05,-8.7634221,201.7367736,1.054612,0.0,CANDIDATE,K2,2.7777777777777777,0.0
3445.0,-0.015956,157.0,-157.0,0.0,0.0,0.0,0.0458,0.0,0.533176,0.0,0.0,0.0,0.0,0.0,0.015956,0.0,-8.7634221,201.7367736,1.055,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.025,0.0,0.0,0.0,0.0,0.052,0.0658,0.0,0.3,-8.9e-06,0.0,0.824,-0.126,0.0026,0.006,7.3e-06,-8.7634221,201.7367736,1.054604,-0.0028,CANDIDATE,K2,2.7466666666666666,25.307692307692307
4385.0,0.0,123.0,-123.0,0.0,0.0,21.63,0.0,0.0,0.826606,-2e-05,0.0,29.93,-16.09,0.0,0.0,2e-05,-8.7497693,202.4855554,1.83473,0.0,FALSE POSITIVE,K2,36.20830238348137,0.0
0.0,-0.024,0.0,0.0,0.0,0.0,6.2,0.9679,0.0,0.951,0.0,0.0,24.0,-7.5,0.0057,0.021,0.0,-8.6145527,207.9654567,0.0,-0.0057,CANDIDATE,K2,25.236593059936908,169.80701754385964
5192.0,-0.233,138.0,-138.0,0.0,0.0,0.666,0.0,0.0,2.747,-0.001401,0.0,6.2,-0.608,0.0,0.26,0.000787,-8.5360205,206.2936004,5.734172,0.0,CANDIDATE,K2,2.2570076447033127,0.0
4971.0,0.0,122.0,-122.0,0.0,0.0,0.0,5.3463,0.0,1.13363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5315138,203.0135472,62.841,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.044,0.0,0.0,0.0,0.0,0.55,0.265,0.0,0.295,-0.0022,0.0,1.58,-0.32,0.015,0.1,0.0023,-8.48463,203.3141917,25.8614,-0.016,CANDIDATE,K2,5.355932203389831,17.666666666666668
3653.0,-0.013344,157.0,-157.0,0.0,0.0,0.19,0.0,0.0,0.432453,-0.00311,0.0,2.2,-0.18,0.0,0.013344,0.00299,-8.48463,203.3141917,25.86125,0.0,CANDIDATE,K2,5.087258037289602,0.0
5735.0,-0.063,138.0,-138.0,0.0,0.0,0.285,0.0,0.0,1.054,-0.000515,0.0,4.309,-0.262,0.0,0.068,0.000283,-8.4644381,200.1193283,6.430383,0.0,CANDIDATE,K2,4.088235294117647,0.0
0.0,-0.74,0.0,0.0,0.0,0.0,1.1,0.02348,0.0,1.76,-0.00027,0.0,2.8,-1.2,0.00069,0.68,0.00027,-8.1717857,201.2364742,6.78882,-0.0007,CANDIDATE,K2,1.5909090909090908,34.02898550724638
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.11,-0.00158,0.0,1.6,-0.2,0.0,0.0,0.001558,-8.1717857,201.2364742,6.788344,0.0,CANDIDATE,K2,1.4414414414414414,0.0
5758.0,-0.039078,50.0,-50.0,0.0,0.0,0.14206839,0.0,0.0,0.978493,-0.000353,0.0,1.60793495,-0.08587825,0.0,0.068222,0.000359,-8.1717857,201.2364742,6.789076,0.0,CANDIDATE,K2,1.6432769064265151,0.0
5841.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,1.09551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1717857,201.2364742,6.788,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.74,0.0,0.0,0.0,0.0,1.3,0.03067,0.0,1.76,-0.00067,0.0,3.3,-1.4,0.00099,0.68,0.00064,-8.1717857,201.2364742,18.5159,-0.00103,CANDIDATE,K2,1.875,30.97979797979798
5758.0,-0.039078,50.0,-50.0,0.0,0.0,0.18211656,0.0,0.0,0.978493,-0.000933,0.0,1.86157195,-0.10712887,0.0,0.068222,0.00092,-8.1717857,201.2364742,18.517319,0.0,CANDIDATE,K2,1.9024887761077496,0.0
5841.15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.09551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1717857,201.2364742,18.516,0.0,CANDIDATE,K2,0.0,0.0
5789.0,-0.112448,134.17,-116.5,0.0,0.0,0.0,0.4633,0.0,2.15197,0.0,0.0,0.0,0.0,0.0,0.11923,0.0,-8.130244,202.6052254,2.268,0.0,CANDIDATE,K2,0.0,0.0
5789.0,-0.112448,134.17,-116.5,0.0,0.0,0.0,0.779,0.0,2.15197,0.0,0.0,0.0,0.0,0.0,0.11923,0.0,-8.130244,202.6052254,2.2688499,0.0,CANDIDATE,K2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.95213,209.019361,7.264,0.0,CANDIDATE,K2,0.0,0.0
0.0,-0.024,0.0,0.0,0.0,0.0,0.18,0.0376,0.0,0.572,-0.00033,0.0,1.18,-1.04,0.0032,0.024,0.0004,-7.4965081,200.5835238,3.4914,-0.0034,CANDIDATE,K2,2.062937062937063,11.75
5176.0,-0.049,138.0,-138.0,0.0,0.0,0.18,0.0,0.0,0.703,-0.001199,0.0,2.084,-0.172,0.0,0.052,0.00126,-7.3789629,202.262238,7.685505,0.0,CANDIDATE,K2,2.9644381223328593,0.0
4581.0,0.0,122.0,-122.0,0.0,0.0,0.0,0.1212,0.0,0.669035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3180577,204.2215065,13.603,0.0,CONFIRMED,K2,0.0,0.0
4581.0,0.0,122.0,-122.0,0.0,0.0,0.0,0.146,0.0,0.669035,0.0,0.0,0.0,0.0,0.016,0.0,0.0,-7.3180577,204.2215065,13.60697954,-0.016,CONFIRMED,K2,0.0,9.125
4684.0,-0.024,79.0,-79.0,0.0,0.0,0.126,0.11,536.0,0.673,-0.0013,0.0,2.586,-0.126,0.0,0.024,0.0013,-7.3180577,204.2215065,13.603,0.0,CONFIRMED,K2,3.842496285289747,0.0
4684.0,-0.024,79.0,-79.0,0.0,0.0,0.146,0.11,316.0,0.673,-0.0089,0.0,2.69,-0.146,0.0,0.024,0.0089,-7.3180577,204.2215065,65.55,0.0,CONFIRMED,K2,3.9970282317979193,0.0
0.0,-0.017,0.0,0.0,0.0,0.0,0.25,0.1633,0.0,0.623,-0.00069,0.0,2.62,-0.79,0.0081,0.016,0.00067,-7.1610248,198.478571,14.78545,-0.0087,CANDIDATE,K2,4.20545746388443,20.160493827160494
5666.0,-0.057,138.0,-138.0,0.0,0.0,0.257,0.0,0.0,0.972,-0.004929,0.0,2.856,-0.234,0.0,0.065,0.004106,-7.0707387,199.2565541,34.383193,0.0,CANDIDATE,K2,2.9382716049382713,0.0
6823.0,-0.913,1901.0,-1901.0,0.0,0.0,6.483,0.0,0.0,1.753,-0.003707,0.0,2.846,-1.486,0.0,3.992,0.004183,-6.8889086,204.9532151,19.984217,0.0,CANDIDATE,K2,1.6235025670279521,0.0
0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.75,-3e-05,0.0,36.1,-25.0,0.0,0.0,2.8e-05,-6.7693945,208.154586,1.017968,0.0,CANDIDATE,K2,48.13333333333333,0.0
